phi,psi
-88.04251098632812,-2.6675283908843994
-94.40796661376953,-16.398929595947266
-101.076171875,48.25812530517578
-89.0108413696289,59.191707611083984
-82.63442993164062,64.59928131103516
-91.21101379394531,-14.012956619262695
-100.3816146850586,86.13928985595703
-136.20870971679688,170.6450653076172
-126.2460708618164,26.726396560668945
-88.35310363769531,-176.4171142578125
-127.45834350585938,124.65630340576172
-114.59001159667969,136.63136291503906
-91.33452606201172,144.13124084472656
-71.0400161743164,-17.565027236938477
-108.53167724609375,-46.05501937866211
-68.97650146484375,131.6206512451172
-114.4129638671875,161.24778747558594
-157.0794677734375,-178.58642578125
-90.00487518310547,155.66342163085938
